Close,High,Low,Open,Volume,Year,Month,Day,Tenkan_sen,Kijun_sen,Senkou_Span_A,Senkou_Span_B,Chikou_Span
12107.7001953125,12107.7001953125,12107.7001953125,12107.7001953125,0,2011,12,21,11975.2998046875,11714.10009765625,11894.800048828125,11443.19970703125,12632.900390625
12169.7001953125,12169.7001953125,12169.7001953125,12169.7001953125,0,2011,12,22,11968.0,11714.10009765625,11894.800048828125,11443.19970703125,12716.5
12294.0,12294.0,12294.0,12294.0,0,2011,12,23,12030.14990234375,11762.89990234375,11894.800048828125,11443.19970703125,12705.400390625
12291.2998046875,12291.2998046875,12291.2998046875,12291.2998046875,0,2011,12,27,12030.14990234375,11762.89990234375,11892.25,11443.19970703125,12862.2001953125
12151.400390625,12151.400390625,12151.400390625,12151.400390625,0,2011,12,28,12030.14990234375,11762.89990234375,11892.25,11443.19970703125,12845.099609375
12287.0,12287.0,12287.0,12287.0,0,2011,12,29,12030.14990234375,11762.89990234375,11832.27490234375,11443.19970703125,12878.2001953125
12217.599609375,12217.599609375,12217.599609375,12217.599609375,0,2011,12,30,12030.14990234375,11762.89990234375,11843.050048828125,11443.19970703125,12884.0
12397.400390625,12397.400390625,12397.400390625,12397.400390625,0,2012,1,3,12250.5,11814.60009765625,11724.949951171875,11443.19970703125,12890.5
12418.400390625,12418.400390625,12418.400390625,12418.400390625,0,2012,1,4,12263.05029296875,11970.7001953125,11697.724853515625,11443.19970703125,12801.2001953125
12415.7001953125,12415.7001953125,12415.7001953125,12415.7001953125,0,2012,1,5,12284.900390625,11987.0,11697.724853515625,11443.19970703125,12874.0
12359.900390625,12359.900390625,12359.900390625,12359.900390625,0,2012,1,6,12284.900390625,12092.35009765625,11650.07470703125,11443.19970703125,12878.2998046875
12392.7001953125,12392.7001953125,12392.7001953125,12392.7001953125,0,2012,1,9,12284.900390625,12092.35009765625,11685.099853515625,11443.19970703125,12781.0
12462.5,12462.5,12462.5,12462.5,0,2012,1,10,12306.9501953125,12114.39990234375,11685.099853515625,11443.19970703125,12904.099609375
12449.5,12449.5,12449.5,12449.5,0,2012,1,11,12340.0498046875,12114.39990234375,11685.099853515625,11443.19970703125,12949.900390625
12471.0,12471.0,12471.0,12471.0,0,2012,1,12,12344.2998046875,12118.64990234375,11698.124755859375,11443.19970703125,12965.7001953125
12422.099609375,12422.099609375,12422.099609375,12422.099609375,0,2012,1,13,12415.4501953125,12118.64990234375,11695.974853515625,11443.19970703125,12938.7001953125
12482.099609375,12482.099609375,12482.099609375,12482.099609375,0,2012,1,17,12421.0,12124.19970703125,11714.10009765625,11443.19970703125,12984.7001953125
12579.0,12579.0,12579.0,12579.0,0,2012,1,18,12469.4501953125,12172.64990234375,11786.900146484375,11443.19970703125,12983.0
12624.0,12624.0,12624.0,12624.0,0,2012,1,19,12491.9501953125,12195.14990234375,11795.050048828125,11443.19970703125,12981.5
12720.5,12720.5,12720.5,12720.5,0,2012,1,20,12556.60009765625,12243.39990234375,11905.5751953125,11443.19970703125,13005.099609375
12708.7998046875,12708.7998046875,12708.7998046875,12708.7998046875,0,2012,1,23,12571.2998046875,12243.39990234375,11894.875244140625,11443.19970703125,12952.099609375
12675.7998046875,12675.7998046875,12675.7998046875,12675.7998046875,0,2012,1,24,12571.2998046875,12243.39990234375,11862.025146484375,11443.19970703125,12980.2998046875
12757.0,12757.0,12757.0,12757.0,0,2012,1,25,12589.5498046875,12261.64990234375,11862.025146484375,11519.89990234375,12977.599609375
12734.599609375,12734.599609375,12734.599609375,12734.599609375,0,2012,1,26,12589.5498046875,12261.64990234375,11862.025146484375,11585.5498046875,12962.7998046875
12660.5,12660.5,12660.5,12660.5,0,2012,1,27,12619.5498046875,12430.2998046875,11847.72509765625,11667.099609375,12759.2001953125
12653.7001953125,12653.7001953125,12653.7001953125,12653.7001953125,0,2012,1,30,12668.0,12432.35009765625,11844.699951171875,11667.099609375,12837.2998046875
12632.900390625,12632.900390625,12632.900390625,12632.900390625,0,2012,1,31,12690.5,12454.2001953125,11844.699951171875,11731.44970703125,12907.900390625
12716.5,12716.5,12716.5,12716.5,0,2012,2,1,12694.9501953125,12454.2001953125,11841.050048828125,11731.44970703125,12922.0
12705.400390625,12705.400390625,12705.400390625,12705.400390625,0,2012,2,2,12694.9501953125,12454.2001953125,11896.52490234375,11762.89990234375,12959.7001953125
12862.2001953125,12862.2001953125,12862.2001953125,12862.2001953125,0,2012,2,3,12747.55029296875,12506.80029296875,11896.52490234375,11762.89990234375,13177.7001953125
12845.099609375,12845.099609375,12845.099609375,12845.099609375,0,2012,2,6,12747.55029296875,12539.89990234375,11896.52490234375,11762.89990234375,13194.099609375
12878.2001953125,12878.2001953125,12878.2001953125,12878.2001953125,0,2012,2,7,12755.55029296875,12547.89990234375,11896.52490234375,11762.89990234375,13252.7998046875
12884.0,12884.0,12884.0,12884.0,0,2012,2,8,12758.4501953125,12621.9501953125,11896.52490234375,11762.89990234375,13232.599609375
12890.5,12890.5,12890.5,12890.5,0,2012,2,9,12761.7001953125,12625.2001953125,12032.550048828125,11814.60009765625,13239.099609375
12801.2001953125,12801.2001953125,12801.2001953125,12801.2001953125,0,2012,2,10,12761.7001953125,12625.2001953125,12116.875244140625,11825.10009765625,13170.2001953125
12874.0,12874.0,12874.0,12874.0,0,2012,2,13,12797.9501953125,12625.2001953125,12135.9501953125,11825.10009765625,13124.599609375
12878.2998046875,12878.2998046875,12878.2998046875,12878.2998046875,0,2012,2,14,12797.9501953125,12641.60009765625,12188.625244140625,11825.10009765625,13046.099609375
12781.0,12781.0,12781.0,12781.0,0,2012,2,15,12835.75,12656.2998046875,12188.625244140625,11825.10009765625,13080.7001953125
12904.099609375,12904.099609375,12904.099609375,12904.099609375,0,2012,2,16,12842.5498046875,12663.099609375,12210.675048828125,11847.14990234375,13241.599609375
12949.900390625,12949.900390625,12949.900390625,12949.900390625,0,2012,2,17,12865.4501953125,12686.0,12227.224853515625,11847.14990234375,13197.7001953125
12965.7001953125,12965.7001953125,12965.7001953125,12965.7001953125,0,2012,2,21,12873.35009765625,12693.89990234375,12231.474853515625,11851.39990234375,13126.2001953125
12938.7001953125,12938.7001953125,12938.7001953125,12938.7001953125,0,2012,2,22,12873.35009765625,12723.89990234375,12267.050048828125,11851.39990234375,13145.7998046875
12984.7001953125,12984.7001953125,12984.7001953125,12984.7001953125,0,2012,2,23,12882.85009765625,12781.85009765625,12272.599853515625,11856.94970703125,13212.0
12983.0,12983.0,12983.0,12983.0,0,2012,2,24,12882.85009765625,12804.35009765625,12321.050048828125,11905.39990234375,13264.5
12981.5,12981.5,12981.5,12981.5,0,2012,2,27,12882.85009765625,12808.80029296875,12343.550048828125,11927.89990234375,13199.5
13005.099609375,13005.099609375,13005.099609375,13005.099609375,0,2012,2,28,12893.0498046875,12819.0,12400.0,11976.14990234375,13074.7998046875
12952.099609375,12952.099609375,12952.099609375,12952.099609375,0,2012,2,29,12954.599609375,12819.0,12407.349853515625,11976.14990234375,13060.099609375
12980.2998046875,12980.2998046875,12980.2998046875,12980.2998046875,0,2012,3,1,12971.89990234375,12819.0,12407.349853515625,11976.14990234375,12929.599609375
12977.599609375,12977.599609375,12977.599609375,12977.599609375,0,2012,3,2,12971.89990234375,12819.0,12425.599853515625,11994.39990234375,12715.900390625
12962.7998046875,12962.7998046875,12962.7998046875,12962.7998046875,0,2012,3,5,12971.89990234375,12819.0,12425.599853515625,11994.39990234375,12805.400390625
12759.2001953125,12759.2001953125,12759.2001953125,12759.2001953125,0,2012,3,6,12882.14990234375,12819.0,12524.9248046875,11994.39990234375,12986.599609375
12837.2998046875,12837.2998046875,12837.2998046875,12837.2998046875,0,2012,3,7,12882.14990234375,12819.0,12550.175048828125,11994.39990234375,12849.599609375
12907.900390625,12907.900390625,12907.900390625,12907.900390625,0,2012,3,8,12882.14990234375,12855.25,12572.35009765625,11994.39990234375,12921.400390625
12922.0,12922.0,12922.0,12922.0,0,2012,3,9,12882.14990234375,12855.25,12574.5751953125,11994.39990234375,13115.5
12959.7001953125,12959.7001953125,12959.7001953125,12959.7001953125,0,2012,3,12,12869.75,12882.14990234375,12574.5751953125,11994.39990234375,13032.7998046875
13177.7001953125,13177.7001953125,13177.7001953125,13177.7001953125,0,2012,3,13,12968.4501953125,12968.4501953125,12627.17529296875,12047.0,12964.099609375
13194.099609375,13194.099609375,13194.099609375,13194.099609375,0,2012,3,14,12976.64990234375,12976.64990234375,12643.72509765625,12047.0,13029.2998046875
13252.7998046875,13252.7998046875,13252.7998046875,13252.7998046875,0,2012,3,15,13006.0,13006.0,12651.72509765625,12055.0,12927.2001953125
13232.599609375,13232.599609375,13232.599609375,13232.599609375,0,2012,3,16,13006.0,13006.0,12690.2001953125,12057.89990234375,13001.599609375
13239.099609375,13239.099609375,13239.099609375,13239.099609375,0,2012,3,19,13045.0498046875,13006.0,12693.4501953125,12061.14990234375,13090.7001953125
13170.2001953125,13170.2001953125,13170.2001953125,13170.2001953125,0,2012,3,20,13080.35009765625,13006.0,12693.4501953125,12206.75,13204.599609375
13124.599609375,13124.599609375,13124.599609375,13124.599609375,0,2012,3,21,13087.39990234375,13006.0,12711.5751953125,12223.0498046875,13228.2998046875
13046.099609375,13046.099609375,13046.099609375,13046.099609375,0,2012,3,22,13106.25,13006.0,12719.775146484375,12328.39990234375,13213.599609375
13080.7001953125,13080.7001953125,13080.7001953125,13080.7001953125,0,2012,3,23,13149.44970703125,13006.0,12746.02490234375,12328.39990234375,13279.2998046875
13241.599609375,13241.599609375,13241.599609375,13241.599609375,0,2012,3,26,13149.44970703125,13006.0,12752.82470703125,12335.19970703125,13268.599609375
13197.7001953125,13197.7001953125,13197.7001953125,13197.7001953125,0,2012,3,27,13149.44970703125,13006.0,12775.72509765625,12358.10009765625,13206.599609375
13126.2001953125,13126.2001953125,13126.2001953125,13126.2001953125,0,2012,3,28,13143.849609375,13006.0,12783.625,12366.0,13038.2998046875
13145.7998046875,13145.7998046875,13145.7998046875,13145.7998046875,0,2012,3,29,13143.849609375,13006.0,12798.625,12366.0,13008.5
13212.0,13212.0,13212.0,13212.0,0,2012,3,30,13143.849609375,13006.0,12832.35009765625,12375.5,12932.099609375
13264.5,13264.5,13264.5,13264.5,0,2012,4,2,13155.2998046875,13011.85009765625,12843.60009765625,12375.5,12835.099609375
13199.5,13199.5,13199.5,13199.5,0,2012,4,3,13155.2998046875,13011.85009765625,12845.8251953125,12375.5,12855.0
13074.7998046875,13074.7998046875,13074.7998046875,13074.7998046875,0,2012,4,4,13169.64990234375,13011.85009765625,12856.02490234375,12385.69970703125,12820.599609375
13060.099609375,13060.099609375,13060.099609375,13060.099609375,0,2012,4,5,13162.2998046875,13011.85009765625,12886.7998046875,12385.69970703125,12695.2998046875
12929.599609375,12929.599609375,12929.599609375,12929.599609375,0,2012,4,9,13097.0498046875,13011.85009765625,12895.449951171875,12385.69970703125,12632.0
12715.900390625,12715.900390625,12715.900390625,12715.900390625,0,2012,4,10,12990.2001953125,12990.2001953125,12895.449951171875,12385.69970703125,12598.5
12805.400390625,12805.400390625,12805.400390625,12805.400390625,0,2012,4,11,12990.2001953125,12990.2001953125,12895.449951171875,12385.69970703125,12442.5
12986.599609375,12986.599609375,12986.599609375,12986.599609375,0,2012,4,12,12990.2001953125,12990.2001953125,12850.574951171875,12554.349609375,12369.400390625
12849.599609375,12849.599609375,12849.599609375,12849.599609375,0,2012,4,13,12990.2001953125,12990.2001953125,12850.574951171875,12556.39990234375,12504.5
12921.400390625,12921.400390625,12921.400390625,12921.400390625,0,2012,4,16,12957.7001953125,12990.2001953125,12868.699951171875,12578.25,12502.7998046875
13115.5,13115.5,13115.5,13115.5,0,2012,4,17,12915.7001953125,12990.2001953125,12868.699951171875,12578.25,12496.2001953125
13032.7998046875,13032.7998046875,13032.7998046875,13032.7998046875,0,2012,4,18,12915.7001953125,12990.2001953125,12875.949951171875,12578.25,12529.7998046875
12964.099609375,12964.099609375,12964.099609375,12964.099609375,0,2012,4,19,12915.7001953125,12990.2001953125,12968.4501953125,12664.55029296875,12454.7998046875
13029.2998046875,13029.2998046875,13029.2998046875,13029.2998046875,0,2012,4,20,12915.7001953125,12990.2001953125,12976.64990234375,12705.849609375,12580.7001953125
12927.2001953125,12927.2001953125,12927.2001953125,12927.2001953125,0,2012,4,23,12960.4501953125,12990.2001953125,13006.0,12735.19970703125,12419.900390625
13001.599609375,13001.599609375,13001.599609375,13001.599609375,0,2012,4,24,12982.5498046875,12990.2001953125,13006.0,12806.35009765625,12393.5
13090.7001953125,13090.7001953125,13090.7001953125,13090.7001953125,0,2012,4,25,12982.5498046875,12990.2001953125,13025.52490234375,12806.35009765625,12118.599609375
13204.599609375,13204.599609375,13204.599609375,13204.599609375,0,2012,4,26,13063.0,12990.2001953125,13043.175048828125,12806.35009765625,12101.5
13228.2998046875,13228.2998046875,13228.2998046875,13228.2998046875,0,2012,4,27,13077.75,12990.2001953125,13046.699951171875,12806.35009765625,12128.0
13213.599609375,13213.599609375,13213.599609375,13213.599609375,0,2012,4,30,13077.75,12990.2001953125,13056.125,12822.75,12414.7998046875
13279.2998046875,13279.2998046875,13279.2998046875,13279.2998046875,0,2012,5,1,13103.25,12997.60009765625,13077.724853515625,12837.44970703125,12461.0
13268.599609375,13268.599609375,13268.599609375,13268.599609375,0,2012,5,2,13103.25,12997.60009765625,13077.724853515625,12837.44970703125,12554.2001953125
13206.599609375,13206.599609375,13206.599609375,13206.599609375,0,2012,5,3,13103.25,12997.60009765625,13077.724853515625,12837.44970703125,12411.2001953125
13038.2998046875,13038.2998046875,13038.2998046875,13038.2998046875,0,2012,5,4,13140.44970703125,12997.60009765625,13074.9248046875,12837.44970703125,12573.7998046875
13008.5,13008.5,13008.5,13008.5,0,2012,5,7,13143.89990234375,12997.60009765625,13074.9248046875,12867.44970703125,12496.400390625
12932.099609375,12932.099609375,12932.099609375,12932.099609375,0,2012,5,8,13105.69970703125,12997.60009765625,13074.9248046875,12915.89990234375,12651.900390625
12835.099609375,12835.099609375,12835.099609375,12835.099609375,0,2012,5,9,13057.19970703125,12997.60009765625,13083.574951171875,12944.25,12767.2001953125
12855.0,12855.0,12855.0,12855.0,0,2012,5,10,13057.19970703125,12997.60009765625,13083.574951171875,12948.7001953125,12741.7998046875
12820.599609375,12820.599609375,12820.599609375,12820.599609375,0,2012,5,11,13049.94970703125,12997.60009765625,13090.75,12948.7001953125,12837.2998046875
12695.2998046875,12695.2998046875,12695.2998046875,12695.2998046875,0,2012,5,14,12981.94970703125,12987.2998046875,13087.074951171875,12948.7001953125,12824.400390625
12632.0,12632.0,12632.0,12632.0,0,2012,5,15,12919.2998046875,12955.64990234375,13054.449951171875,12948.7001953125,12573.599609375
12598.5,12598.5,12598.5,12598.5,0,2012,5,16,12818.39990234375,12938.89990234375,12990.2001953125,12948.7001953125,12640.7998046875
12442.5,12442.5,12442.5,12442.5,0,2012,5,17,12725.5,12860.89990234375,12990.2001953125,12948.7001953125,12502.7001953125
12369.400390625,12369.400390625,12369.400390625,12369.400390625,0,2012,5,18,12650.75,12824.35009765625,12990.2001953125,12948.7001953125,12534.7001953125
12504.5,12504.5,12504.5,12504.5,0,2012,5,21,12612.2001953125,12824.35009765625,12990.2001953125,12948.7001953125,12627.0
12502.7998046875,12502.7998046875,12502.7998046875,12502.7998046875,0,2012,5,22,12612.2001953125,12824.35009765625,12973.9501953125,12984.9501953125,12602.2998046875
12496.2001953125,12496.2001953125,12496.2001953125,12496.2001953125,0,2012,5,23,12595.0,12824.35009765625,12952.9501953125,12984.9501953125,12880.099609375
12529.7998046875,12529.7998046875,12529.7998046875,12529.7998046875,0,2012,5,24,12532.35009765625,12824.35009765625,12952.9501953125,12990.2001953125,12871.400390625
12454.7998046875,12454.7998046875,12454.7998046875,12454.7998046875,0,2012,5,25,12500.7001953125,12824.35009765625,12952.9501953125,12990.2001953125,12943.7998046875
12580.7001953125,12580.7001953125,12580.7001953125,12580.7001953125,0,2012,5,29,12483.9501953125,12824.35009765625,12952.9501953125,12990.2001953125,12896.7001953125
12419.900390625,12419.900390625,12419.900390625,12419.900390625,0,2012,5,30,12475.05029296875,12824.35009765625,12975.3251953125,12990.2001953125,12772.5
12393.5,12393.5,12393.5,12393.5,0,2012,5,31,12475.05029296875,12824.35009765625,12986.375,12990.2001953125,12736.2998046875
12118.599609375,12118.599609375,12118.599609375,12118.599609375,0,2012,6,1,12349.64990234375,12698.94970703125,12986.375,12990.2001953125,12653.099609375
12101.5,12101.5,12101.5,12101.5,0,2012,6,4,12341.10009765625,12690.39990234375,13026.60009765625,12990.2001953125,12604.5
12128.0,12128.0,12128.0,12128.0,0,2012,6,5,12341.10009765625,12690.39990234375,13033.97509765625,12990.2001953125,12573.2998046875
12414.7998046875,12414.7998046875,12414.7998046875,12414.7998046875,0,2012,6,6,12341.10009765625,12690.39990234375,13033.97509765625,12990.2001953125,12777.099609375
12461.0,12461.0,12461.0,12461.0,0,2012,6,7,12341.10009765625,12685.0498046875,13050.425048828125,12997.60009765625,12727.2001953125
12554.2001953125,12554.2001953125,12554.2001953125,12554.2001953125,0,2012,6,8,12341.10009765625,12654.0498046875,13050.425048828125,12997.60009765625,12805.5
12411.2001953125,12411.2001953125,12411.2001953125,12411.2001953125,0,2012,6,11,12327.85009765625,12569.89990234375,13050.425048828125,12997.60009765625,12908.7001953125
12573.7998046875,12573.7998046875,12573.7998046875,12573.7998046875,0,2012,6,12,12337.64990234375,12555.0,13069.02490234375,12997.60009765625,12943.400390625
12496.400390625,12496.400390625,12496.400390625,12496.400390625,0,2012,6,13,12337.64990234375,12516.7998046875,13070.75,12997.60009765625,12822.599609375
12651.900390625,12651.900390625,12651.900390625,12651.900390625,0,2012,6,14,12376.7001953125,12478.25,13051.64990234375,12997.60009765625,12721.5
12767.2001953125,12767.2001953125,12767.2001953125,12767.2001953125,0,2012,6,15,12447.60009765625,12478.25,13027.39990234375,12997.60009765625,12617.2998046875
12741.7998046875,12741.7998046875,12741.7998046875,12741.7998046875,0,2012,6,18,12589.2001953125,12461.0498046875,13027.39990234375,12997.60009765625,12676.0
12837.2998046875,12837.2998046875,12837.2998046875,12837.2998046875,0,2012,6,19,12624.25,12469.39990234375,13023.77490234375,12997.60009765625,12887.900390625
12824.400390625,12824.400390625,12824.400390625,12824.400390625,0,2012,6,20,12624.25,12469.39990234375,12984.624755859375,12987.2998046875,13075.7001953125
12573.599609375,12573.599609375,12573.599609375,12573.599609375,0,2012,6,21,12624.25,12469.39990234375,12937.474853515625,12955.64990234375,13073.0
12640.7998046875,12640.7998046875,12640.7998046875,12640.7998046875,0,2012,6,22,12666.85009765625,12469.39990234375,12878.64990234375,12938.89990234375,13008.7001953125
12502.7001953125,12502.7001953125,12502.7001953125,12502.7001953125,0,2012,6,25,12666.85009765625,12469.39990234375,12793.199951171875,12860.89990234375,12971.099609375
12534.7001953125,12534.7001953125,12534.7001953125,12534.7001953125,0,2012,6,26,12670.0,12469.39990234375,12737.550048828125,12824.35009765625,12878.900390625
12627.0,12627.0,12627.0,12627.0,0,2012,6,27,12670.0,12469.39990234375,12718.275146484375,12824.35009765625,13096.2001953125
12602.2998046875,12602.2998046875,12602.2998046875,12602.2998046875,0,2012,6,28,12670.0,12469.39990234375,12718.275146484375,12824.35009765625,13117.5
12880.099609375,12880.099609375,12880.099609375,12880.099609375,0,2012,6,29,12691.39990234375,12490.7998046875,12709.675048828125,12824.35009765625,13168.599609375
12871.400390625,12871.400390625,12871.400390625,12871.400390625,0,2012,7,2,12691.39990234375,12490.7998046875,12678.35009765625,12824.35009765625,13175.599609375
12943.7998046875,12943.7998046875,12943.7998046875,12943.7998046875,0,2012,7,3,12723.25,12522.64990234375,12662.525146484375,12824.35009765625,13165.2001953125
12896.7001953125,12896.7001953125,12896.7001953125,12896.7001953125,0,2012,7,5,12723.25,12522.64990234375,12654.150146484375,12824.35009765625,13208.0
12772.5,12772.5,12772.5,12772.5,0,2012,7,6,12723.25,12522.64990234375,12649.7001953125,12824.35009765625,13169.400390625
12736.2998046875,12736.2998046875,12736.2998046875,12736.2998046875,0,2012,7,9,12739.25,12522.64990234375,12649.7001953125,12824.35009765625,13172.099609375
12653.099609375,12653.099609375,12653.099609375,12653.099609375,0,2012,7,10,12773.0498046875,12522.64990234375,12524.2998046875,12698.94970703125,13164.7998046875
12604.5,12604.5,12604.5,12604.5,0,2012,7,11,12773.0498046875,12535.89990234375,12515.75,12690.39990234375,13250.099609375
12573.2998046875,12573.2998046875,12573.2998046875,12573.2998046875,0,2012,7,12,12758.5498046875,12677.5,12515.75,12690.39990234375,13275.2001953125
12777.099609375,12777.099609375,12777.099609375,12777.099609375,0,2012,7,13,12758.5498046875,12677.5,12515.75,12690.39990234375,13271.599609375
12727.2001953125,12727.2001953125,12727.2001953125,12727.2001953125,0,2012,7,16,12758.5498046875,12677.5,12513.074951171875,12690.39990234375,13203.599609375
12805.5,12805.5,12805.5,12805.5,0,2012,7,17,12735.0,12677.5,12497.574951171875,12690.39990234375,13172.7998046875
12908.7001953125,12908.7001953125,12908.7001953125,12908.7001953125,0,2012,7,18,12741.0,12720.10009765625,12448.875,12690.39990234375,13057.5
12943.400390625,12943.400390625,12943.400390625,12943.400390625,0,2012,7,19,12758.35009765625,12720.10009765625,12446.324951171875,12690.39990234375,13158.0
12822.599609375,12822.599609375,12822.599609375,12822.599609375,0,2012,7,20,12758.35009765625,12723.25,12427.224853515625,12690.39990234375,13124.7001953125
12721.5,12721.5,12721.5,12721.5,0,2012,7,23,12758.35009765625,12723.25,12427.47509765625,12690.39990234375,13103.0
12617.2998046875,12617.2998046875,12617.2998046875,12617.2998046875,0,2012,7,24,12758.35009765625,12723.25,12462.925048828125,12690.39990234375,13107.5
12676.0,12676.0,12676.0,12676.0,0,2012,7,25,12780.35009765625,12723.25,12525.125,12690.39990234375,13000.7001953125
12887.900390625,12887.900390625,12887.900390625,12887.900390625,0,2012,7,26,12780.35009765625,12723.25,12546.824951171875,12690.39990234375,13090.7998046875
13075.7001953125,13075.7001953125,13075.7001953125,13075.7001953125,0,2012,7,27,12846.5,12789.2001953125,12546.824951171875,12690.39990234375,13035.900390625
13073.0,13073.0,13073.0,13073.0,0,2012,7,30,12846.5,12789.2001953125,12546.824951171875,12690.39990234375,13047.5
13008.7001953125,13008.7001953125,13008.7001953125,13008.7001953125,0,2012,7,31,12846.5,12789.2001953125,12568.125,12690.39990234375,13292.0
12971.099609375,12971.099609375,12971.099609375,12971.099609375,0,2012,8,1,12846.5,12805.2001953125,12568.125,12690.39990234375,13306.599609375
12878.900390625,12878.900390625,12878.900390625,12878.900390625,0,2012,8,2,12846.5,12824.5,12569.699951171875,12690.39990234375,13254.2998046875
13096.2001953125,13096.2001953125,13096.2001953125,13096.2001953125,0,2012,8,3,12856.75,12834.75,12569.699951171875,12690.39990234375,13323.400390625
13117.5,13117.5,13117.5,13117.5,0,2012,8,6,12896.75,12845.39990234375,12569.699951171875,12690.39990234375,13333.2998046875
13168.599609375,13168.599609375,13168.599609375,13168.599609375,0,2012,8,7,13023.75,12870.94970703125,12591.099853515625,12690.39990234375,13539.900390625
13175.599609375,13175.599609375,13175.599609375,13175.599609375,0,2012,8,8,13027.25,12874.44970703125,12591.099853515625,12690.39990234375,13593.400390625
13165.2001953125,13165.2001953125,13165.2001953125,13165.2001953125,0,2012,8,9,13027.25,12874.44970703125,12622.949951171875,12690.39990234375,13553.099609375
13208.0,13208.0,13208.0,13208.0,0,2012,8,10,13043.4501953125,12890.64990234375,12622.949951171875,12690.39990234375,13564.599609375
13169.400390625,13169.400390625,13169.400390625,13169.400390625,0,2012,8,13,13043.4501953125,12890.64990234375,12622.949951171875,12690.39990234375,13578.0
13172.099609375,13172.099609375,13172.099609375,13172.099609375,0,2012,8,14,13043.4501953125,12890.64990234375,12630.949951171875,12690.39990234375,13596.900390625
13164.7998046875,13164.7998046875,13164.7998046875,13164.7998046875,0,2012,8,15,13152.10009765625,12890.64990234375,12647.849853515625,12690.39990234375,13579.5
13250.099609375,13250.099609375,13250.099609375,13250.099609375,0,2012,8,16,13183.7998046875,12911.69970703125,12654.474853515625,12690.39990234375,13558.900390625
13275.2001953125,13275.2001953125,13275.2001953125,13275.2001953125,0,2012,8,17,13220.0,12946.25,12718.02490234375,12690.39990234375,13457.5
13271.599609375,13271.599609375,13271.599609375,13271.599609375,0,2012,8,20,13220.0,12946.25,12718.02490234375,12690.39990234375,13413.5
13203.599609375,13203.599609375,13203.599609375,13203.599609375,0,2012,8,21,13220.0,12946.25,12718.02490234375,12685.0498046875,13486.0
13172.7998046875,13172.7998046875,13172.7998046875,13172.7998046875,0,2012,8,22,13220.0,12946.25,12706.25,12654.0498046875,13437.099609375
13057.5,13057.5,13057.5,13057.5,0,2012,8,23,13166.35009765625,12946.25,12730.550048828125,12569.89990234375,13515.099609375
13158.0,13158.0,13158.0,13158.0,0,2012,8,24,13166.35009765625,12946.25,12739.22509765625,12555.0,13482.400390625
13124.7001953125,13124.7001953125,13124.7001953125,13124.7001953125,0,2012,8,27,13166.35009765625,12946.25,12740.800048828125,12522.64990234375,13494.599609375
13103.0,13103.0,13103.0,13103.0,0,2012,8,28,13166.35009765625,12946.25,12740.800048828125,12522.64990234375,13575.400390625
13107.5,13107.5,13107.5,13107.5,0,2012,8,29,13166.35009765625,12975.60009765625,12740.800048828125,12522.64990234375,13610.2001953125
13000.7001953125,13000.7001953125,13000.7001953125,13000.7001953125,0,2012,8,30,13136.14990234375,13077.05029296875,12751.800048828125,12522.64990234375,13583.7001953125
13090.7998046875,13090.7998046875,13090.7998046875,13090.7998046875,0,2012,8,31,13102.14990234375,13077.05029296875,12751.800048828125,12522.64990234375,13473.5
13035.900390625,13035.900390625,13035.900390625,13035.900390625,0,2012,9,4,13086.75,13077.05029296875,12817.85009765625,12588.60009765625,13345.0
13047.5,13047.5,13047.5,13047.5,0,2012,9,5,13079.35009765625,13077.05029296875,12817.85009765625,12588.60009765625,13326.400390625
13292.0,13292.0,13292.0,13292.0,0,2012,9,6,13146.35009765625,13085.4501953125,12817.85009765625,12588.60009765625,13328.7998046875
13306.599609375,13306.599609375,13306.599609375,13306.599609375,0,2012,9,7,13153.64990234375,13092.75,12825.85009765625,12588.60009765625,13424.2001953125
13254.2998046875,13254.2998046875,13254.2998046875,13254.2998046875,0,2012,9,10,13153.64990234375,13153.64990234375,12835.5,12588.60009765625,13551.7998046875
13323.400390625,13323.400390625,13323.400390625,13323.400390625,0,2012,9,11,13162.05029296875,13162.05029296875,12845.75,12598.85009765625,13557.0
13333.2998046875,13333.2998046875,13333.2998046875,13333.2998046875,0,2012,9,12,13167.0,13167.0,12871.074951171875,12609.5,13548.900390625
13539.900390625,13539.900390625,13539.900390625,13539.900390625,0,2012,9,13,13287.900390625,13270.30029296875,12947.349853515625,12635.0498046875,13343.5
13593.400390625,13593.400390625,13593.400390625,13593.400390625,0,2012,9,14,13314.650390625,13297.05029296875,12950.849853515625,12638.5498046875,13345.900390625
13553.099609375,13553.099609375,13553.099609375,13553.099609375,0,2012,9,17,13320.4501953125,13297.05029296875,12950.849853515625,12638.5498046875,13102.5
13564.599609375,13564.599609375,13564.599609375,13564.599609375,0,2012,9,18,13423.85009765625,13297.05029296875,12967.050048828125,12654.75,13077.2998046875
13578.0,13578.0,13578.0,13578.0,0,2012,9,19,13423.85009765625,13297.05029296875,12967.050048828125,12654.75,13103.7001953125
13596.900390625,13596.900390625,13596.900390625,13596.900390625,0,2012,9,20,13425.60009765625,13298.80029296875,12967.050048828125,12654.75,13107.2001953125
13579.5,13579.5,13579.5,13579.5,0,2012,9,21,13460.150390625,13298.80029296875,13021.375,12654.75,13096.5
